Mount	SIMS_ID	Fish_ID	Distance_um	Na/Ca	Mg/Ca	Mn/Ca	Sr/Ca	Ba/Ca	comment	
036	9	BH-51614	1936.0	5.95E-03	4.43E-05	1.11E-06	5.21E-03	1.68E-05	Core missed	
036	9	BH-51614	1930.5	5.88E-03	5.40E-05	3.61E-06	5.19E-03	1.80E-05	Core missed	
036	9	BH-51614	1925.0	5.52E-03	4.10E-05	1.50E-06	5.19E-03	1.74E-05	Core missed	
036	9	BH-51614	1919.5	5.53E-03	3.04E-05	3.54E-06	5.48E-03	1.83E-05	Core missed	
036	9	BH-51614	1914.0	5.18E-03	3.72E-05	2.99E-06	5.86E-03	1.81E-05	Core missed	
036	9	BH-51614	1908.5	5.53E-03	3.41E-05	2.95E-06	6.16E-03	2.04E-05	Core missed	
036	9	BH-51614	1903.0	5.25E-03	3.69E-05	3.63E-06	6.16E-03	1.90E-05	Core missed	
036	9	BH-51614	1897.5	5.37E-03	4.65E-05	3.50E-06	5.50E-03	1.58E-05	Core missed	
036	9	BH-51614	1892.0	5.66E-03	3.70E-05	4.49E-06	5.46E-03	1.37E-05	Core missed	
036	9	BH-51614	1886.5	5.01E-03	3.00E-05	4.28E-06	4.89E-03	1.26E-05	Core missed	
036	9	BH-51614	1881.0	5.22E-03	3.02E-05	3.51E-06	4.97E-03	1.31E-05	Core missed	
036	9	BH-51614	1875.5	5.13E-03	3.02E-05	2.22E-06	4.92E-03	1.25E-05	Core missed	
036	9	BH-51614	1870.0	5.13E-03	2.91E-05	1.78E-06	4.92E-03	1.43E-05	Core missed	
036	9	BH-51614	1864.5	5.57E-03	3.02E-05	2.31E-06	5.21E-03	1.54E-05	Core missed	
036	9	BH-51614	1859.0	5.45E-03	3.10E-05	2.03E-06	5.26E-03	1.63E-05	Core missed	
036	9	BH-51614	1853.5	5.45E-03	3.80E-05	4.07E-06	5.48E-03	1.63E-05	Core missed	
036	9	BH-51614	1848.0	5.41E-03	3.78E-05	4.24E-06	5.44E-03	1.65E-05	Core missed	
036	9	BH-51614	1842.5	5.22E-03	3.61E-05	3.41E-06	5.48E-03	1.78E-05	Core missed	
036	9	BH-51614	1837.0	5.26E-03	4.09E-05	5.39E-06	5.56E-03	1.50E-05	Core missed	
036	9	BH-51614	1831.5	5.37E-03	4.04E-05	3.84E-06	5.40E-03	1.55E-05	Core missed	
036	9	BH-51614	1826.0	5.18E-03	4.03E-05	4.88E-06	5.14E-03	1.29E-05	Core missed	
036	9	BH-51614	1820.5	5.23E-03	3.29E-05	3.92E-06	5.20E-03	1.33E-05	Core missed	
036	9	BH-51614	1815.0	4.97E-03	3.62E-05	1.62E-06	5.12E-03	1.44E-05	Core missed	
036	9	BH-51614	1809.5	4.97E-03	2.60E-05	-1.80E-07	5.12E-03	1.59E-05	Core missed	
036	9	BH-51614	1804.0	5.54E-03	2.57E-05	-1.80E-07	4.96E-03	1.59E-05	Core missed	
036	9	BH-51614	1798.5	5.76E-03	3.55E-05	4.27E-06	4.85E-03	1.52E-05	Core missed	
036	9	BH-51614	1793.0	5.81E-03	2.84E-05	6.86E-06	4.63E-03	1.21E-05	Core missed	
036	9	BH-51614	1787.5	5.59E-03	3.14E-05	7.01E-06	4.51E-03	1.11E-05	Core missed	
036	9	BH-51614	1782.0	5.08E-03	3.11E-05	5.60E-06	4.09E-03	1.07E-05	Core missed	
036	9	BH-51614	1776.5	4.93E-03	3.17E-05	3.39E-06	4.10E-03	1.09E-05	Core missed	
036	9	BH-51614	1771.0	4.98E-03	2.35E-05	3.55E-06	4.06E-03	1.17E-05	Core missed	
036	9	BH-51614	1765.5	5.14E-03	2.27E-05	3.55E-06	4.37E-03	1.24E-05	Core missed	
036	9	BH-51614	1760.0	5.77E-03	3.05E-05	1.78E-06	4.63E-03	1.26E-05	Core missed	
036	9	BH-51614	1754.5	6.01E-03	3.18E-05	2.78E-06	4.83E-03	1.12E-05	Core missed	
036	9	BH-51614	1749.0	5.75E-03	3.21E-05	1.59E-06	4.90E-03	1.07E-05	Core missed	
036	9	BH-51614	1743.5	5.18E-03	3.70E-05	1.50E-06	4.71E-03	1.01E-05	Core missed	
036	9	BH-51614	1738.0	4.95E-03	4.06E-05	2.81E-06	4.74E-03	1.21E-05	Core missed	
036	9	BH-51614	1732.5	5.08E-03	3.98E-05	2.53E-06	4.75E-03	1.28E-05	Core missed	
036	9	BH-51614	1727.0	5.35E-03	4.40E-05	3.67E-06	4.85E-03	1.48E-05	Core missed	
036	9	BH-51614	1721.5	5.09E-03	2.97E-05	5.47E-06	4.62E-03	1.48E-05	Core missed	
036	9	BH-51614	1716.0	5.55E-03	3.55E-05	5.79E-06	4.89E-03	1.46E-05	Core missed	
036	9	BH-51614	1710.5	5.37E-03	3.40E-05	5.82E-06	4.77E-03	1.46E-05	Core missed	
036	9	BH-51614	1705.0	4.95E-03	1.66E-05	2.65E-06	4.56E-03	1.19E-05	Core missed	
036	9	BH-51614	1699.5	5.23E-03	1.66E-05	7.67E-07	4.71E-03	1.08E-05	Core missed	
036	9	BH-51614	1694.0	5.23E-03	1.66E-05	7.67E-07	4.83E-03	1.08E-05	Core missed	
036	9	BH-51614	1688.5	5.65E-03	2.55E-05	-7.17E-08	4.91E-03	1.20E-05	Core missed	
036	9	BH-51614	1683.0	5.69E-03	4.07E-05	1.40E-06	4.85E-03	1.36E-05	Core missed	
036	9	BH-51614	1677.5	5.56E-03	4.07E-05	1.23E-06	4.29E-03	1.37E-05	Core missed	
036	9	BH-51614	1672.0	5.07E-03	2.79E-05	6.84E-07	3.72E-03	1.33E-05	Core missed	
036	9	BH-51614	1666.5	4.88E-03	1.80E-05	9.63E-07	3.77E-03	1.52E-05	Core missed	
036	9	BH-51614	1661.0	5.24E-03	1.93E-05	-8.18E-07	4.17E-03	1.34E-05	Core missed	
036	9	BH-51614	1655.5	5.25E-03	2.07E-05	6.13E-07	4.42E-03	1.18E-05	Core missed	
036	9	BH-51614	1650.0	5.44E-03	2.47E-05	6.13E-07	4.42E-03	1.25E-05	Core missed	
036	9	BH-51614	1644.5	5.44E-03	2.49E-05	1.40E-06	4.23E-03	1.25E-05	Core missed	
036	9	BH-51614	1639.0	5.60E-03	2.33E-05	3.54E-06	3.89E-03	1.24E-05	Core missed	
036	9	BH-51614	1633.5	5.99E-03	2.80E-05	6.13E-06	3.69E-03	1.23E-05	Core missed	
036	9	BH-51614	1628.0	6.54E-03	1.78E-05	4.35E-06	3.74E-03	1.17E-05	Core missed	
036	9	BH-51614	1622.5	6.76E-03	2.33E-05	4.39E-06	3.64E-03	1.21E-05	Core missed	
036	9	BH-51614	1617.0	6.30E-03	3.35E-05	1.36E-06	3.43E-03	1.11E-05	Core missed	
036	9	BH-51614	1611.5	6.42E-03	3.51E-05	1.47E-06	3.65E-03	1.22E-05	Core missed	
036	9	BH-51614	1606.0	5.43E-03	3.47E-05	4.76E-06	3.53E-03	1.25E-05	Core missed	
036	9	BH-51614	1600.5	5.13E-03	4.74E-05	4.62E-06	3.09E-03	1.21E-05	Core missed	
036	9	BH-51614	1595.0	5.02E-03	3.34E-05	5.50E-06	2.74E-03	1.19E-05	Core missed	
036	9	BH-51614	1589.5	5.29E-03	3.57E-05	2.81E-06	2.47E-03	1.31E-05	Core missed	
036	9	BH-51614	1584.0	5.29E-03	3.67E-05	1.88E-06	2.47E-03	1.11E-05	Core missed	
036	9	BH-51614	1578.5	5.40E-03	3.74E-05	2.89E-06	2.56E-03	1.06E-05	Core missed	
036	9	BH-51614	1573.0	5.31E-03	3.87E-05	1.88E-06	2.89E-03	1.22E-05	Core missed	
036	9	BH-51614	1567.5	5.26E-03	4.19E-05	2.43E-06	3.25E-03	1.28E-05	Core missed	
036	9	BH-51614	1562.0	5.26E-03	4.37E-05	2.43E-06	3.10E-03	1.33E-05	Core missed	
036	9	BH-51614	1556.5	4.99E-03	4.45E-05	2.31E-06	2.94E-03	1.26E-05	Core missed	
036	9	BH-51614	1551.0	4.65E-03	4.56E-05	3.24E-06	2.91E-03	1.12E-05	Core missed	
036	9	BH-51614	1545.5	4.71E-03	4.32E-05	4.33E-06	2.86E-03	9.98E-06	Core missed	
036	9	BH-51614	1540.0	4.72E-03	4.74E-05	5.35E-06	2.87E-03	9.72E-06	Core missed	
036	9	BH-51614	1534.5	4.69E-03	3.64E-05	5.31E-06	3.11E-03	9.52E-06	Core missed	
036	9	BH-51614	1529.0	5.01E-03	2.71E-05	9.93E-06	3.10E-03	9.24E-06	Core missed	
036	9	BH-51614	1523.5	4.88E-03	2.71E-05	6.22E-06	3.88E-03	9.24E-06	Core missed	
036	9	BH-51614	1518.0	5.38E-03	2.79E-05	7.19E-07	4.18E-03	9.17E-06	Core missed	
036	9	BH-51614	1512.5	5.00E-03	3.52E-05	2.58E-06	3.03E-03	9.16E-06	Core missed	
036	9	BH-51614	1507.0	4.41E-03	2.99E-05	1.96E-06	2.41E-03	8.09E-06	Core missed	
036	9	BH-51614	1501.5	5.21E-03	3.33E-05	2.72E-06	2.20E-03	9.06E-06	Core missed	
036	9	BH-51614	1496.0	4.60E-03	2.41E-05	2.51E-06	1.95E-03	8.19E-06	Core missed	
036	9	BH-51614	1490.5	5.11E-03	2.62E-05	2.73E-06	2.25E-03	9.17E-06	Core missed	
036	9	BH-51614	1485.0	6.05E-03	2.98E-05	2.23E-06	2.77E-03	1.18E-05	Core missed	
036	9	BH-51614	1479.5	5.71E-03	2.47E-05	2.00E-06	2.98E-03	1.13E-05	Core missed	
036	9	BH-51614	1474.0	5.53E-03	1.47E-05	2.06E-06	3.39E-03	1.13E-05	Core missed	
036	9	BH-51614	1468.5	5.30E-03	1.10E-05	1.58E-06	3.39E-03	1.06E-05	Core missed	
036	9	BH-51614	1463.0	5.20E-03	6.52E-06	1.77E-06	3.35E-03	9.84E-06	Core missed	
036	9	BH-51614	1457.5	4.95E-03	7.65E-06	1.11E-06	3.07E-03	9.02E-06	Core missed	
036	9	BH-51614	1452.0	4.92E-03	7.60E-06	1.74E-07	3.11E-03	7.71E-06	Core missed	
036	9	BH-51614	1446.5	5.51E-03	5.03E-06	-7.82E-07	3.22E-03	6.32E-06	Core missed	
036	9	BH-51614	1441.0	5.70E-03	8.73E-06	-7.72E-07	3.40E-03	5.75E-06	Core missed	
036	9	BH-51614	1435.5	5.32E-03	1.34E-05	-7.88E-07	3.69E-03	6.17E-06	Core missed	
036	9	BH-51614	1430.0	5.43E-03	1.34E-05	1.25E-06	3.75E-03	6.17E-06	Core missed	
036	9	BH-51614	1424.5	5.53E-03	2.76E-05	1.29E-06	3.94E-03	7.81E-06	Core missed	
036	9	BH-51614	1419.0	5.34E-03	3.40E-05	2.20E-06	4.07E-03	8.75E-06	Core missed	
036	9	BH-51614	1413.5	5.27E-03	3.86E-05	2.17E-06	4.21E-03	8.63E-06	Core missed	
036	9	BH-51614	1408.0	5.49E-03	3.53E-05	2.33E-06	4.60E-03	9.13E-06	Core missed	
036	9	BH-51614	1402.5	5.21E-03	3.42E-05	2.26E-06	4.84E-03	8.68E-06	Core missed	
036	9	BH-51614	1397.0	5.49E-03	3.77E-05	2.99E-06	5.00E-03	9.50E-06	Core missed	
036	9	BH-51614	1391.5	5.54E-03	4.10E-05	3.02E-06	4.88E-03	9.44E-06	Core missed	
036	9	BH-51614	1386.0	5.25E-03	3.98E-05	2.02E-06	4.78E-03	9.17E-06	Core missed	
036	9	BH-51614	1380.5	5.32E-03	3.98E-05	2.46E-06	4.58E-03	9.32E-06	Core missed	
036	9	BH-51614	1375.0	4.86E-03	3.20E-05	2.42E-06	4.55E-03	7.87E-06	Core missed	
036	9	BH-51614	1369.5	4.64E-03	3.77E-05	8.34E-07	4.32E-03	7.57E-06	Core missed	
036	9	BH-51614	1364.0	4.71E-03	4.80E-05	7.82E-07	4.14E-03	7.67E-06	Core missed	
036	9	BH-51614	1358.5	4.59E-03	3.52E-05	7.00E-07	4.02E-03	6.89E-06	Core missed	
036	9	BH-51614	1353.0	5.02E-03	3.78E-05	6.42E-07	4.30E-03	8.28E-06	Core missed	
036	9	BH-51614	1347.5	5.02E-03	2.90E-05	1.08E-06	4.30E-03	9.37E-06	Core missed	
036	9	BH-51614	1342.0	5.04E-03	2.97E-05	2.69E-06	4.70E-03	9.24E-06	Core missed	
036	9	BH-51614	1336.5	5.04E-03	3.45E-05	5.46E-06	4.70E-03	9.59E-06	Core missed	
036	9	BH-51614	1331.0	5.17E-03	4.17E-05	5.66E-06	4.50E-03	9.91E-06	Core missed	
036	9	BH-51614	1325.5	4.83E-03	4.21E-05	6.45E-06	3.51E-03	8.92E-06	Core missed	
036	9	BH-51614	1320.0	5.09E-03	4.27E-05	5.21E-06	3.16E-03	9.02E-06	Core missed	
036	9	BH-51614	1314.5	5.45E-03	4.03E-05	6.74E-07	3.20E-03	8.13E-06	Core missed	
036	9	BH-51614	1309.0	5.60E-03	3.25E-05	-6.24E-07	3.16E-03	7.97E-06	Core missed	
036	9	BH-51614	1303.5	5.60E-03	2.82E-05	-3.15E-06	3.14E-03	9.03E-06	Core missed	
036	9	BH-51614	1298.0	5.56E-03	2.79E-05	-1.43E-06	2.93E-03	9.45E-06	Core missed	
036	9	BH-51614	1292.5	5.73E-03	3.04E-05	-3.87E-07	2.88E-03	9.22E-06	Core missed	
036	9	BH-51614	1287.0	5.62E-03	3.04E-05	-3.87E-07	2.67E-03	8.80E-06	Core missed	
036	9	BH-51614	1281.5	6.03E-03	3.18E-05	-3.92E-07	2.79E-03	8.63E-06	Core missed	
036	9	BH-51614	1276.0	6.36E-03	3.47E-05	2.77E-08	2.81E-03	8.09E-06	Core missed	
036	9	BH-51614	1270.5	6.53E-03	3.40E-05	8.83E-08	2.87E-03	8.15E-06	Core missed	
036	9	BH-51614	1265.0	6.41E-03	4.60E-05	-1.01E-06	2.90E-03	7.96E-06	Core missed	
036	9	BH-51614	1259.5	5.57E-03	3.24E-05	-5.83E-07	2.84E-03	7.44E-06	Core missed	
036	9	BH-51614	1254.0	5.24E-03	2.41E-05	-5.83E-07	2.91E-03	7.31E-06	Core missed	
036	9	BH-51614	1248.5	5.24E-03	2.82E-05	-8.89E-07	2.98E-03	6.63E-06	Core missed	
036	9	BH-51614	1243.0	5.14E-03	2.03E-05	2.38E-07	2.98E-03	6.67E-06	Core missed	
036	9	BH-51614	1237.5	5.54E-03	2.92E-05	2.00E-06	3.21E-03	7.37E-06	Core missed	
036	9	BH-51614	1232.0	5.57E-03	3.07E-05	1.00E-06	3.51E-03	8.27E-06	Core missed	
036	9	BH-51614	1226.5	5.35E-03	1.98E-05	2.07E-06	3.91E-03	8.41E-06	Core missed	
036	9	BH-51614	1221.0	5.45E-03	3.23E-05	6.36E-07	4.38E-03	9.11E-06	Core missed	
036	9	BH-51614	1215.5	5.45E-03	2.04E-05	6.36E-07	4.40E-03	8.63E-06	Core missed	
036	9	BH-51614	1210.0	5.74E-03	2.00E-05	1.20E-06	4.82E-03	8.54E-06	Core missed	
036	9	BH-51614	1204.5	5.93E-03	3.27E-05	1.59E-06	4.56E-03	8.91E-06	Core missed	
036	9	BH-51614	1199.0	5.93E-03	2.42E-05	1.56E-06	4.33E-03	8.41E-06	Core missed	
036	9	BH-51614	1193.5	6.09E-03	3.83E-05	3.40E-06	4.42E-03	8.77E-06	Core missed	
036	9	BH-51614	1188.0	5.68E-03	4.19E-05	5.30E-06	4.18E-03	9.30E-06	Core missed	
036	9	BH-51614	1182.5	5.30E-03	3.67E-05	7.04E-06	4.10E-03	1.04E-05	Core missed	
036	9	BH-51614	1177.0	5.18E-03	3.97E-05	6.87E-06	3.91E-03	1.02E-05	Core missed	
036	9	BH-51614	1171.5	5.03E-03	3.86E-05	4.38E-06	3.68E-03	8.41E-06	Core missed	
036	9	BH-51614	1166.0	5.18E-03	4.71E-05	5.35E-06	3.60E-03	7.02E-06	Core missed	
036	9	BH-51614	1160.5	5.18E-03	5.47E-05	4.15E-06	3.50E-03	7.02E-06	Core missed	
036	9	BH-51614	1155.0	4.94E-03	5.55E-05	4.21E-06	3.51E-03	6.66E-06	Core missed	
036	9	BH-51614	1149.5	5.20E-03	5.03E-05	3.64E-06	3.81E-03	8.04E-06	Core missed	
036	9	BH-51614	1144.0	5.03E-03	3.97E-05	1.87E-06	3.81E-03	8.63E-06	Core missed	
036	9	BH-51614	1138.5	5.24E-03	3.78E-05	7.72E-07	3.72E-03	7.46E-06	Core missed	
036	9	BH-51614	1133.0	4.75E-03	3.77E-05	7.35E-07	3.43E-03	7.22E-06	Core missed	
036	9	BH-51614	1127.5	4.86E-03	3.82E-05	3.25E-06	3.09E-03	6.91E-06	Core missed	
036	9	BH-51614	1122.0	4.81E-03	4.33E-05	4.89E-06	3.03E-03	7.34E-06	Core missed	
036	9	BH-51614	1116.5	4.79E-03	4.47E-05	5.05E-06	2.95E-03	9.31E-06	Core missed	
036	9	BH-51614	1111.0	5.51E-03	4.55E-05	4.37E-06	3.05E-03	1.01E-05	Core missed	
036	9	BH-51614	1105.5	5.62E-03	4.55E-05	4.37E-06	2.98E-03	8.53E-06	Core missed	
036	9	BH-51614	1100.0	5.60E-03	4.01E-05	2.45E-06	2.64E-03	7.60E-06	Core missed	
036	9	BH-51614	1094.5	5.76E-03	3.86E-05	4.43E-06	2.41E-03	7.52E-06	Core missed	
036	9	BH-51614	1089.0	5.54E-03	3.74E-05	5.36E-06	2.25E-03	7.45E-06	Core missed	
036	9	BH-51614	1083.5	5.50E-03	3.83E-05	3.44E-06	2.36E-03	8.66E-06	Core missed	
036	9	BH-51614	1078.0	6.02E-03	4.37E-05	3.18E-06	2.42E-03	8.66E-06	Core missed	
036	9	BH-51614	1072.5	6.10E-03	4.57E-05	-8.87E-07	2.55E-03	9.27E-06	Core missed	
036	9	BH-51614	1067.0	5.99E-03	4.57E-05	-8.87E-07	2.60E-03	9.85E-06	Core missed	
036	9	BH-51614	1061.5	6.30E-03	4.92E-05	2.26E-07	2.71E-03	1.09E-05	Core missed	
036	9	BH-51614	1056.0	5.82E-03	3.02E-05	3.68E-07	2.64E-03	1.11E-05	Core missed	
036	9	BH-51614	1050.5	5.76E-03	3.34E-05	2.11E-06	2.59E-03	1.14E-05	Core missed	
036	9	BH-51614	1045.0	5.83E-03	3.88E-05	4.75E-07	2.52E-03	1.11E-05	Core missed	
036	9	BH-51614	1039.5	6.06E-03	2.28E-05	2.64E-06	2.66E-03	1.11E-05	Core missed	
036	9	BH-51614	1034.0	6.43E-03	2.66E-05	4.09E-06	2.69E-03	1.04E-05	Core missed	
036	9	BH-51614	1028.5	6.15E-03	2.40E-05	1.61E-06	2.56E-03	8.02E-06	Core missed	
036	9	BH-51614	1023.0	5.93E-03	2.59E-05	3.68E-06	2.64E-03	7.33E-06	Core missed	
036	9	BH-51614	1017.5	5.93E-03	2.59E-05	2.67E-06	2.63E-03	7.16E-06	Core missed	
036	9	BH-51614	1012.0	5.37E-03	3.09E-05	1.10E-06	2.61E-03	6.54E-06	Core missed	
036	9	BH-51614	1006.5	5.64E-03	2.56E-05	1.15E-06	2.75E-03	6.38E-06	Core missed	
036	9	BH-51614	1001.0	5.64E-03	2.63E-05	1.20E-06	2.87E-03	6.18E-06	Core missed	
036	9	BH-51614	995.5	5.83E-03	2.91E-05	-9.54E-07	3.01E-03	5.41E-06	Core missed	
036	9	BH-51614	990.0	5.96E-03	2.68E-05	-4.53E-07	3.16E-03	5.00E-06	Core missed	
036	9	BH-51614	984.5	5.53E-03	2.68E-05	6.57E-07	3.16E-03	5.48E-06	Core missed	
036	9	BH-51614	979.0	5.68E-03	2.75E-05	6.74E-07	3.06E-03	5.84E-06	Core missed	
036	9	BH-51614	973.5	5.51E-03	3.34E-05	6.54E-06	2.87E-03	5.64E-06	Core missed	
036	9	BH-51614	968.0	6.04E-03	4.78E-05	5.47E-06	2.80E-03	5.77E-06	Core missed	
036	9	BH-51614	962.5	6.55E-03	4.88E-05	8.34E-06	2.91E-03	6.17E-06	Core missed	
036	9	BH-51614	957.0	6.29E-03	4.10E-05	4.13E-06	2.81E-03	5.13E-06	Core missed	
036	9	BH-51614	951.5	6.34E-03	4.12E-05	2.98E-06	2.63E-03	5.39E-06	Core missed	
036	9	BH-51614	946.0	6.34E-03	4.65E-05	3.14E-06	2.63E-03	7.19E-06	Core missed	
036	9	BH-51614	940.5	5.74E-03	4.52E-05	2.56E-06	2.36E-03	7.03E-06	Core missed	
036	9	BH-51614	935.0	5.48E-03	5.11E-05	1.54E-06	2.24E-03	9.13E-06	Core missed	
036	9	BH-51614	929.5	5.34E-03	2.92E-05	1.75E-06	2.26E-03	9.42E-06	Core missed	
036	9	BH-51614	924.0	5.30E-03	2.92E-05	2.54E-06	2.27E-03	9.24E-06	Core missed	
036	9	BH-51614	918.5	4.86E-03	4.29E-05	3.77E-06	2.48E-03	7.70E-06	Core missed	
036	9	BH-51614	913.0	4.66E-03	3.23E-05	6.00E-06	2.35E-03	7.38E-06	Core missed	
036	9	BH-51614	907.5	4.51E-03	4.02E-05	6.94E-06	2.29E-03	7.27E-06	Core missed	
036	9	BH-51614	902.0	4.56E-03	3.04E-05	5.51E-06	2.15E-03	7.44E-06	Core missed	
036	9	BH-51614	896.5	4.83E-03	3.05E-05	5.51E-06	2.04E-03	9.07E-06	Core missed	
036	9	BH-51614	891.0	5.12E-03	4.13E-05	4.52E-06	2.23E-03	9.79E-06	Core missed	
036	9	BH-51614	885.5	5.59E-03	4.61E-05	4.85E-06	2.52E-03	1.01E-05	Core missed	
036	9	BH-51614	880.0	5.45E-03	4.36E-05	5.36E-06	2.27E-03	1.01E-05	Core missed	
036	9	BH-51614	874.5	6.16E-03	4.61E-05	5.93E-06	2.51E-03	1.09E-05	Core missed	
036	9	BH-51614	869.0	5.87E-03	3.91E-05	6.44E-06	2.26E-03	1.04E-05	Core missed	
036	9	BH-51614	863.5	5.56E-03	3.32E-05	4.16E-06	2.16E-03	9.35E-06	Core missed	
036	9	BH-51614	858.0	5.78E-03	3.88E-05	4.31E-06	2.26E-03	9.72E-06	Core missed	
036	9	BH-51614	852.5	5.49E-03	3.32E-05	5.67E-06	2.12E-03	8.33E-06	Core missed	
036	9	BH-51614	847.0	5.86E-03	3.92E-05	4.28E-06	2.28E-03	9.47E-06	Core missed	
036	9	BH-51614	841.5	5.82E-03	3.49E-05	3.29E-06	2.16E-03	9.19E-06	Core missed	
036	9	BH-51614	836.0	5.57E-03	3.05E-05	1.78E-06	2.15E-03	8.25E-06	Core missed	
036	9	BH-51614	830.5	5.99E-03	3.19E-05	9.80E-07	2.29E-03	9.87E-06	Core missed	
036	9	BH-51614	825.0	5.62E-03	3.05E-05	1.74E-06	2.24E-03	9.42E-06	Core missed	
036	9	BH-51614	819.5	5.86E-03	3.32E-05	2.70E-06	2.34E-03	9.81E-06	Core missed	
036	9	BH-51614	814.0	6.16E-03	3.69E-05	1.91E-06	2.36E-03	1.08E-05	Core missed	
036	9	BH-51614	808.5	6.10E-03	3.60E-05	3.23E-06	2.30E-03	1.14E-05	Core missed	
036	9	BH-51614	803.0	6.40E-03	3.60E-05	3.96E-06	2.22E-03	1.11E-05	Core missed	
036	9	BH-51614	797.5	6.21E-03	3.62E-05	4.40E-06	2.06E-03	1.08E-05	Core missed	
036	9	BH-51614	792.0	6.12E-03	3.24E-05	4.37E-06	1.91E-03	1.06E-05	Core missed	
036	9	BH-51614	786.5	5.81E-03	3.36E-05	2.05E-06	1.89E-03	8.72E-06	Core missed	
036	9	BH-51614	781.0	5.60E-03	3.05E-05	2.65E-06	1.79E-03	8.50E-06	Core missed	
036	9	BH-51614	775.5	5.60E-03	3.27E-05	2.65E-06	1.78E-03	7.21E-06	Core missed	
036	9	BH-51614	770.0	5.50E-03	2.84E-05	2.55E-06	1.78E-03	7.31E-06	Core missed	
036	9	BH-51614	764.5	6.28E-03	3.03E-05	2.74E-06	1.91E-03	7.87E-06	Core missed	
036	9	BH-51614	759.0	6.35E-03	3.56E-05	1.05E-06	2.00E-03	7.44E-06	Core missed	
036	9	BH-51614	753.5	5.91E-03	2.86E-05	-6.38E-07	1.97E-03	7.11E-06	Core missed	
036	9	BH-51614	748.0	5.89E-03	3.03E-05	-1.15E-06	2.08E-03	6.43E-06	Core missed	
036	9	BH-51614	742.5	5.58E-03	3.26E-05	5.07E-07	2.10E-03	6.65E-06	Core missed	
036	9	BH-51614	737.0	5.37E-03	2.80E-05	-1.15E-06	2.14E-03	7.29E-06	Core missed	
036	9	BH-51614	731.5	5.61E-03	3.04E-05	1.18E-07	2.28E-03	7.41E-06	Core missed	
036	9	BH-51614	726.0	5.93E-03	2.03E-05	2.75E-06	2.39E-03	7.61E-06	Core missed	
036	9	BH-51614	720.5	5.87E-03	2.05E-05	2.77E-06	2.36E-03	8.30E-06	Core missed	
036	9	BH-51614	715.0	5.95E-03	3.15E-05	2.97E-06	2.43E-03	8.30E-06	Core missed	
036	9	BH-51614	709.5	5.78E-03	3.13E-05	4.85E-06	2.26E-03	8.18E-06	Core missed	
036	9	BH-51614	704.0	5.84E-03	3.16E-05	3.44E-06	2.07E-03	8.48E-06	Core missed	
036	9	BH-51614	698.5	5.68E-03	2.95E-05	3.68E-06	1.94E-03	8.22E-06	Core missed	
036	9	BH-51614	693.0	5.63E-03	3.02E-05	5.91E-06	1.90E-03	9.53E-06	Core missed	
036	9	BH-51614	687.5	5.70E-03	3.05E-05	5.51E-06	1.86E-03	1.00E-05	Core missed	
036	9	BH-51614	682.0	5.70E-03	3.11E-05	5.51E-06	1.89E-03	1.07E-05	Core missed	
036	9	BH-51614	676.5	6.15E-03	3.22E-05	4.61E-06	1.96E-03	1.09E-05	Core missed	
036	9	BH-51614	671.0	6.39E-03	3.54E-05	2.89E-06	1.93E-03	1.06E-05	Core missed	
036	9	BH-51614	665.5	6.69E-03	4.06E-05	3.03E-06	2.01E-03	1.14E-05	Core missed	
036	9	BH-51614	660.0	6.53E-03	3.90E-05	1.73E-06	1.93E-03	1.12E-05	Core missed	
036	9	BH-51614	654.5	6.49E-03	3.60E-05	4.75E-06	1.84E-03	1.26E-05	Core missed	
036	9	BH-51614	649.0	6.57E-03	4.87E-05	1.02E-05	1.75E-03	1.28E-05	Core missed	
036	9	BH-51614	643.5	6.57E-03	2.98E-05	1.21E-05	1.66E-03	1.11E-05	Core missed	
036	9	BH-51614	638.0	6.63E-03	3.34E-05	1.37E-05	1.66E-03	9.48E-06	Core missed	
036	9	BH-51614	632.5	6.45E-03	3.54E-05	1.64E-05	1.66E-03	9.00E-06	Core missed	
036	9	BH-51614	627.0	6.28E-03	3.08E-05	1.60E-05	1.70E-03	1.00E-05	Core missed	
036	9	BH-51614	621.5	5.72E-03	2.92E-05	1.75E-05	1.72E-03	9.51E-06	Core missed	
036	9	BH-51614	616.0	5.42E-03	2.66E-05	1.65E-05	1.86E-03	8.07E-06	Core missed	
036	9	BH-51614	610.5	5.70E-03	2.81E-05	1.67E-05	1.83E-03	8.00E-06	Core missed	
036	9	BH-51614	605.0	5.47E-03	3.56E-05	1.64E-05	1.75E-03	7.52E-06	Core missed	
036	9	BH-51614	599.5	5.91E-03	4.49E-05	1.84E-05	1.91E-03	7.99E-06	Core missed	
036	9	BH-51614	594.0	5.72E-03	4.67E-05	1.81E-05	1.93E-03	8.82E-06	Core missed	
036	9	BH-51614	588.5	5.18E-03	4.53E-05	1.57E-05	1.91E-03	9.34E-06	Core missed	
036	9	BH-51614	583.0	5.60E-03	5.02E-05	1.54E-05	2.03E-03	1.02E-05	Core missed	
036	9	BH-51614	577.5	5.40E-03	4.65E-05	1.47E-05	1.92E-03	9.99E-06	Core missed	
036	9	BH-51614	572.0	5.45E-03	4.73E-05	1.55E-05	1.95E-03	9.86E-06	Core missed	
